Date,Time,Duration,From,To
9/04/2017,22:34:09,20:04, 4548 9144, 5399 5907
9/04/2017,22:49:54,22:21, 6763 7171, 4340 9583
9/04/2017,22:50:11,21:59, 4548 9144, 5355 5886
9/04/2017,22:53:44,16:14, 4706 2002, 4532 7245
9/04/2017,23:00:46,23:03, 4548 9144, 4993 0731
9/04/2017,23:07:55,5:14, 5329 2569, 3779 8640
9/04/2017,23:09:13,1:30, 4993 0731, 3126 4630
9/04/2017,23:10:16,13:56, 5396 2270, 4910 7840
9/04/2017,23:12:43,21:54, 4993 0731, 5355 5886
9/04/2017,23:16:10,11:27, 4518 8917, 4582 3227
9/04/2017,23:18:46,11:03, 6763 7171, 8610 0720
9/04/2017,23:21:41,15:54,595 867 461, 8743 4815
9/04/2017,23:28:08,6:53, 458-936,611 708 525
9/04/2017,23:40:04,4:23, 9423 2494, 9071 6875
9/04/2017,23:42:53,0:37,476 9923,(73) 275-309
9/04/2017,23:46:16,15:31, 4548 9144, 6209 0416
9/04/2017,23:48:14,11:42, 9390 7936, 9387 8891
9/04/2017,23:54:10,23:52, 5393 8654, 6191 7343
10/04/2017,0:09:35,19:15, 4582 8933, 3963 7630
10/04/2017,0:10:10,15:03,070-852-678, 6262 5394
10/04/2017,0:14:37,15:45, 8339 9897,(19) 8479-8104
10/04/2017,0:17:00,19:27, 8540 2671, 8367 7657
10/04/2017,0:35:17,2:07, 4548 9144, 3338 1137
10/04/2017,0:43:10,7:38, 3093 1976, 6118 8335
10/04/2017,0:57:49,4:33, 4034 6525,0664 890 11 03
10/04/2017,1:04:12,9:34, 4993 0731, 8453 0899
10/04/2017,1:13:59,4:55, 8483 9935, 9341 9833
10/04/2017,1:23:47,6:51, 9340 2963, 4931 0816
10/04/2017,1:24:01,4:41, 5329 2569, 6265 0410
10/04/2017,1:43:38,17:57, 6133 6793, 4943 2355
10/04/2017,1:49:29,9:53, 6755 2351, 9499 5046
10/04/2017,1:51:20,3:54, 8232 6825, 9041 2336
10/04/2017,1:58:44,20:27, 4031 4009, 8293 2515
10/04/2017,2:00:33,8:42, 9019 1570,327 6573
10/04/2017,2:01:53,23:26,(44) 168-687,732 340 520
10/04/2017,2:03:49,0:49, 6768 8522, 6776 3270
10/04/2017,2:08:56,12:53, 4536 4700, 3971 6662
10/04/2017,2:21:54,13:19, 0907-420, 3774 8024
10/04/2017,2:33:52,23:10, 8390 5776,0676 808 55 91
10/04/2017,2:38:30,19:14, 8842 9215, 4068 2382
10/04/2017,2:51:40,8:17,772 366 980, 6790 3161
10/04/2017,2:53:07,21:01, 8453 0899, 4993 0731
10/04/2017,3:01:35,23:00, 3951 0817, 4576 5544
10/04/2017,3:01:44,8:58, 6140 3800, 3904 6083
10/04/2017,3:09:00,13:42, 8364 0116, 6154 5006
10/04/2017,3:11:09,4:04, 4054 6954, 6212 5760
10/04/2017,3:24:06,7:29, 8453 0899, 3909 1346
10/04/2017,3:33:00,22:15, 6118 3418, 4753 8927
10/04/2017,3:36:28,14:02,727 692 410, 4624 6793
10/04/2017,3:41:09,0:29, 4781 6936,0664 945 77 92
10/04/2017,4:05:31,23:04, 5337 5630, 9088 1246
10/04/2017,4:06:16,6:49, 6169 0300, 6241 8014
10/04/2017,4:09:45,7:04, 6747 9584, 8333 0166
10/04/2017,4:11:45,5:39, 8842 9215, 9330 5222
10/04/2017,4:24:14,3:38,385 4503,77 356 635
10/04/2017,4:33:33,23:07, 8395 1666, 8746 0354
10/04/2017,4:36:21,19:53,(67) 6293-6580, 5304 0622
10/04/2017,4:54:56,3:54, 4540 3670, 4510 8028
10/04/2017,4:59:43,13:17, 4541 6689, 6702 4323
10/04/2017,5:04:51,19:29,077 5273 8067, 6206 0931
10/04/2017,5:08:34,5:20, 5399 5907, 3318 7940
10/04/2017,5:10:00,14:25, 8758 3693, 8768 5422
10/04/2017,5:16:33,5:18,722 038 968, 6242 1448
10/04/2017,5:31:33,21:47, 4706 2002, 4070 5917
10/04/2017,5:34:45,23:09, 4879-9501, 5328 4151
10/04/2017,5:40:45,1:49, 6763 7171, 6142 9038
10/04/2017,5:42:22,15:43,031-885-169, 4610-4751
10/04/2017,5:44:56,17:44, 5312 0561, 6774 5454
10/04/2017,5:56:41,10:17, 8955 6935,078 1517 6535
10/04/2017,5:59:04,1:38, 9637 4653, 6752 3100
10/04/2017,6:02:44,2:00, 5366 0163, 5690 9095
10/04/2017,6:21:24,19:23, 4548 9144, 9588 0693
10/04/2017,6:22:53,12:03, 4993 0731, 6125 9434
10/04/2017,6:23:00,1:14, 9637 4653, 6715 6157
10/04/2017,6:28:26,19:40, 4548 9144, 6797 8493
10/04/2017,6:31:43,16:46, 4591 6175, 3446 4131
10/04/2017,6:34:40,20:35, 6713 4537, 6196 3282
10/04/2017,6:40:30,20:57, 9434 4877, 4015 9017
10/04/2017,6:43:01,4:37, 4993 0731, 5396 1795
10/04/2017,6:48:23,14:10, 4582 8933, 4569 4031
10/04/2017,6:57:27,16:04,(67) 6293-6580, 4525 9180
10/04/2017,7:09:32,1:20, 8540 2671, 6109 8932
10/04/2017,7:12:37,23:05, 6745 9965,0688 517 89 13
10/04/2017,7:21:28,11:02, 3253 9904, 4608 5222
10/04/2017,7:22:50,0:34, 5632 7446,(21) 2380-5858
10/04/2017,7:24:09,17:31, 5393 8654, 9032 4191
10/04/2017,7:56:17,4:28, 4582 8933, 4036 6556
10/04/2017,8:03:11,6:53, 4706 2002, 4574 5122
10/04/2017,8:04:02,7:12, 5355 5886, 9424 7518
10/04/2017,8:13:55,8:57,070-612-355, 4038 6253
10/04/2017,8:17:46,10:29, 9637 4653, 6191 5806
10/04/2017,8:35:37,22:01, 5672 7055,787 1807
10/04/2017,8:42:10,6:00, 4554 2291, 5398 9480
10/04/2017,8:54:57,17:04, 4684 8031, 8209 0088
10/04/2017,9:03:07,13:18, 9477 8972, 6175 4297
10/04/2017,9:07:22,1:03, 5329 2569,71 327 239
10/04/2017,9:41:23,3:17, 6263 4851, 5386 4340
10/04/2017,9:48:33,14:29, 6195 4861, 5332 4186
10/04/2017,9:52:28,23:28, 8364 0116, 5342 8385
10/04/2017,9:57:39,20:09, 6209 0416, 9005 4073
10/04/2017,10:07:15,18:48, 5341 1327, 4591 2430
10/04/2017,10:11:04,3:40, 8758 3693, 6780 7105
10/04/2017,10:14:12,9:55, 3825 1772, 9383 8191
10/04/2017,10:19:21,3:11, 4928 0152, 4909 7035
10/04/2017,10:23:43,8:22, 3583 5510, 6187 5962
10/04/2017,10:32:06,23:30, 4781 6936, 4640 1111
10/04/2017,10:36:02,16:06, 4059 7191, 8741 2865
10/04/2017,10:41:55,2:22, 5337 5630, 5612 7699
10/04/2017,10:42:33,5:48, 4548 9144, 9637 4653
10/04/2017,10:44:32,18:52, 5312 2919, 9073 7453
10/04/2017,10:48:58,1:50, 8050 9021, 6238 1664
10/04/2017,10:53:13,0:05,070-612-355,631 151 287
10/04/2017,10:56:43,1:50, 6263 4851,0688 934 09 74
10/04/2017,10:56:50,13:40, 5353 3351, 6201 0643
10/04/2017,10:57:19,23:16, 5341 5091, 5329 4055
10/04/2017,11:02:24,6:43, 5312 0561, 4024 6803
10/04/2017,11:18:34,14:33, 4085 1720, 7566-119
10/04/2017,11:27:23,6:39, 6104 3696, 6261 1085
10/04/2017,11:33:55,13:36, 5346 4215, 6167 7822
10/04/2017,11:54:01,7:49, 6230 9227, 9996 8316
10/04/2017,11:56:00,18:36, 5397 0840, 8218 5079
10/04/2017,11:57:13,23:35, 4673 3624, 4097 3478
10/04/2017,12:02:58,5:44, 5355 5886, 5337 5630
10/04/2017,12:16:21,6:07, 6133 6793,76 389 995
10/04/2017,12:20:15,22:12, 6745 9965, 9036 1086
10/04/2017,12:24:53,21:05, 4518 8917, 5309 2022
10/04/2017,12:25:01,8:54, 8207 2803, 4008 4726
10/04/2017,12:26:12,0:12, 5329 2569, 5356 6075
10/04/2017,12:27:57,15:56, 5355 5886, 9637 4653
10/04/2017,12:30:51,23:32, 8232 6825, 9323 2062
10/04/2017,12:42:32,22:25, 8771 6112, 8961 3545
10/04/2017,13:06:02,11:23, 4515 8316, 9089 2545
10/04/2017,13:17:08,2:17, 5632 7446, 3653 4604
10/04/2017,13:21:18,4:35,385 4503, 6284 2950
10/04/2017,13:22:14,1:34, 4548 9144, 9637 4653
10/04/2017,13:42:26,22:26, 6126 5249, 9042 7433
10/04/2017,13:44:27,6:58, 4548 9144, 4993 0731
10/04/2017,13:47:53,8:09, 9927 2405,561 947 194
10/04/2017,13:48:53,2:49, 4928 0152, 6121 4314
10/04/2017,14:02:35,14:04, 6240 8849, 5387 8996
10/04/2017,14:02:46,19:01,077 2846 0669,051-331-294
10/04/2017,14:04:38,5:19, 5332 7340, 5388 9482
10/04/2017,14:08:58,6:05, 4548 9144, 9588 0693
10/04/2017,14:12:58,16:15, 6797 0191,615 724 840
10/04/2017,14:24:47,17:37, 9390 7936, 9802 9874
10/04/2017,14:26:14,14:01, 4879-9501, 8205 6215
10/04/2017,14:26:56,22:28, 4597 3309, 5395 2288
10/04/2017,14:29:27,8:05, 4930 0801, 4026 1007
10/04/2017,15:04:03,23:59, 9019 5764,663 691 595
10/04/2017,15:10:31,3:49,079 6565 3546, 6784 3399
10/04/2017,15:18:11,5:28, 5393 9834, 3640 0258
10/04/2017,15:18:44,9:08, 9637 4653, 5303 0915
10/04/2017,15:23:09,23:54, 5337 8923, 4017 6343
10/04/2017,15:49:41,22:12, 4518 8917, 4520 7927
10/04/2017,15:51:02,6:37, 5632 7446, 6765 7105
10/04/2017,15:51:03,1:56,041-041-109,(027) 6660-493
10/04/2017,15:51:07,17:31, 4548 9591, 9372 2214
10/04/2017,15:56:08,3:57, 4554 2291, 5354 3747
10/04/2017,15:57:44,9:09, 4548 9144, 9588 0693
10/04/2017,16:06:46,17:51,041-041-109, 9434 0094
10/04/2017,16:11:22,22:59, 5388 7270, 4017 6343
10/04/2017,16:13:31,14:05, 8951 9439, 4016 5949
10/04/2017,16:21:55,4:15, 5355 5886, 9637 4653
10/04/2017,16:24:26,4:24, 8955 6935, 9008 7682
10/04/2017,16:28:47,7:32, 4548 9144, 4993 0731
10/04/2017,16:31:01,10:34, 4548 9144, 9588 0693
10/04/2017,16:36:37,12:27, 6104 3696,(15) 5491-5130
10/04/2017,16:38:59,3:44,070-612-355, 4670 9147
10/04/2017,16:56:23,11:57, 8955 6935, 3694 5392
10/04/2017,16:56:28,9:07, 4590 3028, 4991 2677
10/04/2017,16:57:34,3:39, 9540 5328, 9448 0922
10/04/2017,16:57:51,14:21, 5326 3217,77 678 105
10/04/2017,17:06:34,11:32, 4505 0156,(47) 152-365
10/04/2017,17:08:29,6:09, 4548 9144, 4993 0731
10/04/2017,17:08:39,17:50, 4909 8638, 8975 1177
10/04/2017,17:10:03,2:51, 4993 0731, 9637 4653
10/04/2017,17:11:04,0:16, 5307 3680, 5320 5038
10/04/2017,17:25:02,14:24, 5399 8170, 4073 2025
10/04/2017,17:28:01,19:24, 4879-9501, 5392 4916
10/04/2017,17:31:09,14:10, 5312 2919, 6608 1511
10/04/2017,17:32:10,1:20, 5347 9625, 6192 5196
10/04/2017,17:40:18,8:34, 4548 9144, 4029 5086
10/04/2017,17:43:44,8:44, 9434 4877, 5332 4186
10/04/2017,17:48:40,18:04, 9034 3254, 4572 3516
10/04/2017,17:50:32,14:52, 8304 0846, 4989 8045
10/04/2017,18:16:13,4:47, 8604 2338, 9478 5790
10/04/2017,18:17:13,23:20, 3265 5736, 5307 9245
10/04/2017,18:17:35,10:42, 9434 4877,(48) 666-841
10/04/2017,18:19:46,10:19, 4969 0767,9456 7162
10/04/2017,18:25:47,21:35, 5632 7446, 4595 2795
10/04/2017,18:29:43,0:03, 9434 4877,(028) 3177-426
10/04/2017,18:34:40,6:09, 9006 6573, 6792 6857
10/04/2017,18:48:56,19:10, 9030 5278, 4911 4480
10/04/2017,19:00:52,18:02, 9038 7042, 9077 0643
10/04/2017,19:07:39,6:02, 458-936, 6262 3724
10/04/2017,19:18:59,6:26,079 6565 3546, 4559 0266
10/04/2017,19:40:37,14:56, 4034 6525, 4919 5168
10/04/2017,19:51:21,16:32, 4548 9591, 3857 0941
10/04/2017,19:56:40,21:53, 9005 1727, 6100 3033
10/04/2017,19:57:46,0:54, 9728 2695, 6130 2848
10/04/2017,20:05:52,11:51, 8453 0899, 9637 4653
10/04/2017,20:13:06,23:09, 4997 5822, 9046 5093
10/04/2017,20:21:38,23:25,0688 173 87 46, 4578 9393
10/04/2017,20:33:45,13:37, 9390 7936, 6268 1901
10/04/2017,20:59:57,22:27, 4099 4224, 8314 8733
10/04/2017,21:07:53,8:07, 8758 3693, 4521 0917
10/04/2017,21:09:37,18:56, 5355 5886, 4074 2849
10/04/2017,21:25:49,22:06, 8364 0116, 4718 2962
10/04/2017,21:40:57,18:59, 4548 9144, 6264 3127
10/04/2017,21:46:49,1:35, 9005 1727, 6159 9504
10/04/2017,21:59:18,20:35, 6140 3800,286 747 109
10/04/2017,22:16:03,1:06,070-852-678, 9075 1541
10/04/2017,22:17:38,15:42, 8207 2803, 4937 6276
10/04/2017,22:37:45,11:07, 6126 5249, 4006 0975
10/04/2017,22:46:41,13:45, 6126 5249, 4040 8977
10/04/2017,22:48:34,0:25, 9637 4653, 8715 0243
10/04/2017,22:50:05,16:50, 5332 7340, 4906 1223
10/04/2017,22:50:50,19:05, 9540 5328, 8758 3693
10/04/2017,23:05:35,4:51, 6140 3800, 5306 9086
10/04/2017,23:08:05,15:16, 6140 3800, 4036 0082
10/04/2017,23:12:38,17:43, 4505 0156, 5380 0655
10/04/2017,23:15:45,17:20, 4909 8638, 9332 4206
10/04/2017,23:17:26,12:39, 9327 4748, 6792 6857
10/04/2017,23:17:55,9:42, 6792 2681,(32) 701-409
10/04/2017,23:26:05,19:43, 5365 1688,73 975 696
10/04/2017,23:26:50,12:47, 5691 6292, 5389 6676
10/04/2017,23:33:53,0:23, 4214 6139, 5365 1450
10/04/2017,23:34:14,21:15, 5329 2569, 5388 5208
10/04/2017,23:38:14,11:21, 5320 4291, 6727 4283
10/04/2017,23:53:17,0:02, 6734 7086, 4986 3679
11/04/2017,0:13:18,12:10, 5329 2569, 4073 6814
11/04/2017,0:18:14,7:21, 4976 9451, 8275 5573
11/04/2017,0:26:35,15:31, 4591 6175, 6707 3699
11/04/2017,0:37:21,15:03, 6263 4851, 4024 3137
11/04/2017,0:39:16,10:03,722 038 968, 9260 1921
11/04/2017,0:59:11,6:33, 9675 5904, 9406 0755
11/04/2017,1:17:44,8:13, 4087 6139, 4020 5293
11/04/2017,1:29:24,7:54, 5347 9625,070-547-312
11/04/2017,1:30:14,11:05,727 692 410, 4981 6174
11/04/2017,1:34:09,11:00, 3825 1772, 4098 0528
11/04/2017,1:38:01,0:02, 9728 2695, 3431 2398
11/04/2017,1:44:38,2:37, 6188 7869, 4564 7553
11/04/2017,2:09:53,9:02, 9434 4877, 3136 5923
11/04/2017,2:13:49,11:56, 4548 9144, 4993 0731
11/04/2017,2:28:04,12:11, 4043 7058, 5306 0925
11/04/2017,2:32:37,18:48, 8050 9021, 5326 4939
11/04/2017,2:46:04,21:14, 5355 5886, 9637 4653
11/04/2017,2:56:37,8:49, 6230 9227,645 169 539
11/04/2017,2:58:34,14:42, 5379 6338, 6756 4748
11/04/2017,3:09:39,14:05, 4548 9144, 9637 4653
11/04/2017,3:17:24,7:38, 8453 0899, 9728 2695
11/04/2017,3:17:35,10:05, 8540 2671, 9422 8065
11/04/2017,3:26:35,5:40, 4548 9144, 3338 1137
11/04/2017,3:27:49,5:43, 6263 4851, 6250 7786
11/04/2017,3:30:31,10:30, 4054 6954, 4060 2015
11/04/2017,3:32:00,2:21, 9069 4660, 9067 3806
11/04/2017,3:44:25,9:20, 8453 0899, 4993 0731
11/04/2017,3:49:41,10:06, 5326 3217, 9634 7268
11/04/2017,3:51:18,10:54, 5388 7270, 8349 3948
11/04/2017,4:04:31,17:42, 8223 0115, 5301 3052
11/04/2017,4:17:31,1:29,595 867 461,727 296 941
11/04/2017,4:22:29,3:16, 4054 0403, 9875 4276
11/04/2017,4:26:39,8:36, 9728 2695, 6748 8321
11/04/2017,4:30:19,17:34, 6220 8320, 3863 2307
11/04/2017,4:34:15,15:37, 5377 0274, 9461 6272
11/04/2017,4:39:57,20:46, 9016 9853, 6158 3896
11/04/2017,4:48:25,4:46, 6745 9965, 9222 6272
11/04/2017,4:49:35,6:16, 6732 5123, 8212 2308
11/04/2017,4:52:29,0:55, 4034 6525, 9275 4318
11/04/2017,4:58:26,22:33, 9423 2494, 5370 2256
11/04/2017,4:59:12,12:59,727 692 410, 5386 4340
11/04/2017,4:59:19,9:02, 5310 7569, 4059 7778
11/04/2017,5:03:36,10:49, 8222 2443,(17) 4942-8728
11/04/2017,5:05:54,20:50, 2916-513, 9035 9727
11/04/2017,5:07:08,6:34, 5341 1327, 8874 5485
11/04/2017,5:09:04,14:52, 9637 4653, 6702 9295
11/04/2017,5:16:11,8:07, 6687 8036,75 394 465
11/04/2017,5:21:04,9:00, 5316 0790, 6157 0434
11/04/2017,5:33:29,4:44, 5341 5091, 9073 2445
11/04/2017,5:39:43,10:57, 4544 6892, 4073 3906
11/04/2017,5:40:31,17:51, 5355 5886, 6797 0191
11/04/2017,5:45:02,9:50, 4054 6954, 9052 1409
11/04/2017,5:46:37,13:33,(45) 9059-2302, 4908 1122
11/04/2017,5:53:10,5:18, 6230 9227, 3621 7992
11/04/2017,5:55:46,10:51, 6139 0969,(86) 4491-4536
11/04/2017,5:56:05,23:01, 3610 7890, 4005 1521
11/04/2017,6:07:22,2:07, 6736 6420, 8773 4117
11/04/2017,6:07:34,7:04, 6258 5122, 9642 4340
11/04/2017,6:12:49,1:14, 8727 0368, 8768 2711
11/04/2017,6:18:40,1:42,(45) 9059-2302, 5314 0429
11/04/2017,6:20:25,22:05, 8768 2711, 8244 7160
11/04/2017,6:33:02,11:53, 6687 8036,(95) 367-322
11/04/2017,6:41:17,12:39, 9477 8972,0660 914 85 62
11/04/2017,6:53:36,6:27, 9019 5764, 6790 8902
11/04/2017,6:57:23,13:19, 4087 8886, 8568 7260
11/04/2017,7:12:41,14:00, 8453 0899,0476 9923
11/04/2017,7:23:31,23:27, 5332 7340, 3906 5504
11/04/2017,7:25:12,20:08, 5632 7446, 9018 7182
11/04/2017,7:25:19,14:40, 6296 8134, 8369 6504
11/04/2017,7:36:24,19:51, 4034 6525, 4980 4373
11/04/2017,7:40:25,12:40, 6258 5122, 8261 8141
11/04/2017,7:44:13,22:49, 5345 2494, 5314 4486
11/04/2017,7:49:02,21:18, 4548 9144, 9588 0693
11/04/2017,7:53:29,17:00, 4976 9451, 5307 1719
11/04/2017,8:00:10,0:57, 4099 4224, 5384 1056
11/04/2017,8:01:55,23:52, 4548 9144, 4993 0731
11/04/2017,8:30:40,18:16, 4001 6888, 4955 4745
11/04/2017,8:53:26,7:41, 5399 5907, 5346 8530
11/04/2017,8:57:14,20:27, 4993 0731, 4332 4394
11/04/2017,9:01:47,21:32, 9019 5764, 8622 0600
11/04/2017,9:08:50,2:27, 5329 2569, 9272 5146
11/04/2017,9:10:57,15:10, 6263 4851, 3441 1244
11/04/2017,9:21:32,13:49, 5399 8170, 6748 3057
11/04/2017,9:22:00,5:42, 6260 9581,(78) 607-434
11/04/2017,9:24:53,9:57, 6687 8036, 4962 7205
11/04/2017,9:49:50,23:15, 6732 5123, 3560 0835
11/04/2017,9:53:58,4:50, 4548 9144, 5355 5886
11/04/2017,10:04:31,0:06, 4945 5885, 5315 3952
11/04/2017,10:10:46,15:18, 6797 0191, 4083 7268
11/04/2017,10:17:41,19:21, 6702 8557,786 897 926
11/04/2017,10:23:28,3:19, 4327 2022, 4057 6801
11/04/2017,10:29:48,3:35, 8050 9021, 6155 7252
11/04/2017,10:31:58,16:28, 8951 9439, 8230 5218
11/04/2017,10:33:34,21:19, 5346 4215,(20) 990-0130
11/04/2017,10:36:07,5:15, 6230 9227, 8378 8239
11/04/2017,10:36:54,12:22, 4055 3027, 3146 3299
11/04/2017,10:37:11,12:12, 4043 7058, 4003 3686
11/04/2017,10:45:28,18:58, 9540 5328, 4925 6920
11/04/2017,10:46:07,3:49, 6732 5123, 5321 9221
11/04/2017,11:03:02,11:34, 5391 8979, 5335 2871
11/04/2017,11:07:18,22:37, 9588 0693, 9299-3989
11/04/2017,11:16:04,17:29, 5397 0840,070-693-773
11/04/2017,11:18:54,12:59, 4546 0943, 6746 8722
11/04/2017,11:22:47,4:25, 4074 2849, 6189 6863
11/04/2017,11:23:43,7:33, 4541 6689, 9089 2545
11/04/2017,11:25:56,11:55, 6140 3800, 5303 9323
11/04/2017,11:33:45,10:50, 4557 0333, 4544 7488
11/04/2017,11:35:39,22:15, 8951 9439, 5328 3992
11/04/2017,11:38:17,2:12, 6732 5123, 9295 3141
11/04/2017,11:51:36,20:04, 4059 7191, 5351 0468
11/04/2017,12:01:51,3:31, 8727 0368,(027) 3346-257
11/04/2017,12:07:33,23:15,031-885-169, 5369 9147
11/04/2017,12:19:48,16:54, 4548 9591, 4917 5056
11/04/2017,12:20:09,16:04, 5310 7569, 5382 3324
11/04/2017,12:24:49,5:00, 4994 2133, 6141 1980
11/04/2017,12:26:52,2:41, 5327 6013, 4052 2542
11/04/2017,12:30:07,18:46, 5632 7446, 4036 5980
11/04/2017,12:30:45,15:31, 8310 4765, 4004 5765
11/04/2017,12:32:17,18:03, 4945 5885, 5343 4241
11/04/2017,12:35:01,9:06, 6745 9965, 4562 1051
11/04/2017,12:35:29,10:05, 4909 8638, 5398 6909
11/04/2017,12:36:09,2:02, 9390 7936,070-658-518
11/04/2017,12:42:15,1:32, 4084 1832, 6780 4339
11/04/2017,13:07:11,16:04, 5365 1688, 8710 7955
11/04/2017,13:10:12,12:16, 9006 6573, 6715 0715
11/04/2017,13:26:53,1:02, 6734 7086, 3760 8500
11/04/2017,13:27:39,1:13, 8050 9021, 6776 3270
11/04/2017,13:30:23,5:17, 5345 2494, 8398 0306
11/04/2017,13:37:35,1:28, 6790 8902, 4981 6174
11/04/2017,13:43:42,11:56, 4951 5123, 5380 0655
11/04/2017,13:53:15,0:21, 4993 0731, 8453 0899
11/04/2017,14:03:00,5:01, 9424 7518, 4942 3503
11/04/2017,14:07:45,21:52, 4548 9144, 9588 0693
11/04/2017,14:10:22,0:12, 6125 9434, 4086 9086
11/04/2017,14:20:29,4:06,9553 6664,(92) 872-832
11/04/2017,14:21:31,10:03, 5365 1688, 6766 8220
11/04/2017,14:22:13,2:46, 9477 8972, 9215 3400
11/04/2017,14:30:43,3:12, 6104 3696, 4679 7720
11/04/2017,14:34:36,4:14, 9019 5764,9543 0725
11/04/2017,14:42:30,9:46, 5355 5886, 6255 6689
11/04/2017,14:52:52,14:32, 4993 0731, 9637 4653
11/04/2017,15:05:13,20:46, 4548 9144, 3338 1137
11/04/2017,15:06:23,14:48,727 692 410, 6618 5446
11/04/2017,15:50:55,13:12, 7623-7737, 4029 7797
11/04/2017,15:57:23,21:01,353 3756, 8246 4416
11/04/2017,16:11:21,22:40,070-612-355,716 168 046
11/04/2017,16:29:19,21:20, 4591 1165, 9309 1835
11/04/2017,16:34:44,11:35, 4591 1165, 9071 0064
11/04/2017,16:45:15,10:03, 4993 0731, 3392 5596
11/04/2017,16:49:55,9:25, 6220 8320, 9051 1449
11/04/2017,16:53:18,3:20,748 625 532, 3877 8709
11/04/2017,17:13:45,21:07, 5379 6338, 9287 7795
11/04/2017,17:25:13,5:27,727 692 410,(020) 7452-593
11/04/2017,17:27:17,0:24, 9098 1379, 5321 2471
11/04/2017,17:27:47,18:50, 4928 0152, 5309 9460
11/04/2017,17:29:05,5:00, 4548 9144, 9637 4653
11/04/2017,17:44:59,11:30, 5355 5886, 5632 7446
11/04/2017,17:46:15,0:05,(36) 560-456,(86) 4491-4536
11/04/2017,17:48:38,20:58, 6258 5122, 4593 9301
11/04/2017,17:51:28,19:37,041-041-109, 3267 3751
11/04/2017,17:53:07,22:59, 9927 2405, 9076 7638
11/04/2017,17:58:00,21:45, 6140 3800,606 176 681
11/04/2017,17:58:03,16:55, 6104 3696, 5399 8957
11/04/2017,18:01:07,3:04, 6133 6793, 4041 0639
11/04/2017,18:22:51,13:51, 5672 7055, 6242 2872
11/04/2017,18:24:23,1:12, 4087 6139,078 2918 5183
11/04/2017,18:34:38,14:39, 4548 9144, 3338 1137
11/04/2017,18:37:14,22:51, 7623-7737, 8272 6742
11/04/2017,18:45:27,1:45, 9284 7583, 8610 0898
11/04/2017,19:05:38,15:47, 4505 0156, 4949 3785
11/04/2017,19:27:54,8:11, 4969 0767, 9007 6939
11/04/2017,19:28:34,7:31, 4590 3028,0650 921 67 42
11/04/2017,19:31:40,9:05,620 001 750, 5620 6479
11/04/2017,19:32:50,17:04, 9098 1379,329 8793
11/04/2017,19:38:40,20:10, 6734 7086, 5396 5114
11/04/2017,19:42:39,1:40, 4515 8316, 5351 7318
11/04/2017,19:51:57,10:51,771 982 698, 6194 3619
11/04/2017,19:53:53,2:17, 5307 3680, 5321 3480
11/04/2017,19:55:08,12:50, 5302 6612, 3536 4050
11/04/2017,19:58:13,18:17, 9728 2695, 3520 8640
11/04/2017,20:05:14,3:02, 8364 5339, 4912 5904
11/04/2017,20:12:01,10:57, 9038 7042, 4551 0229
11/04/2017,20:16:26,18:58, 4969 0767, 4923 3922
11/04/2017,20:17:44,4:32, 9728 2695, 9028 7021
11/04/2017,20:29:09,1:47,741 887 205,(72) 153-781
11/04/2017,20:38:12,10:33, 6263 4851, 5648 6918
11/04/2017,20:45:24,22:53, 9090 1446, 5312 7623
11/04/2017,21:00:09,14:04,070-612-355, 9031 6239
11/04/2017,21:04:22,18:50, 6140 3800, 9428 2860
11/04/2017,21:13:29,8:37,(028) 9448-858, 4338 5336
11/04/2017,21:14:20,14:17, 8335 7036, 4204 7612
11/04/2017,21:14:45,13:09, 5372 6494, 5340 7761
11/04/2017,21:50:49,20:35, 5329 2569, 5398 1363
11/04/2017,21:58:41,23:57, 5672 7055,727 008 446
11/04/2017,22:00:14,20:54, 5396 1795, 3056 4180
11/04/2017,22:08:46,20:53, 4597 3309, 4074 9044
11/04/2017,22:14:54,22:12, 4087 6139, 814-516
11/04/2017,22:26:44,15:54, 5319 7827, 4059 7521
11/04/2017,22:40:47,12:11, 4059 7191,78 199 263
11/04/2017,22:53:42,0:10, 5329 2569, 6785 4194
11/04/2017,22:55:24,21:05, 8771 6112, 8938 6663
11/04/2017,23:01:17,0:24, 5372 6494, 6113 7267
11/04/2017,23:04:48,18:52,620 001 750, 8401 2852
11/04/2017,23:22:19,19:42, 4591 6175, 5311 6043
11/04/2017,23:28:28,17:26,385 4503, 6745 6043
11/04/2017,23:38:32,7:13, 5312 2919, 8610 0898
11/04/2017,23:39:25,14:25, 5377 0274, 4926 3662
11/04/2017,23:45:00,1:58, 4548 9144, 9001 7773
11/04/2017,23:45:37,4:13,077 5273 8067, 5387 7283
11/04/2017,23:45:55,1:05, 5355 5886, 4532 6723
11/04/2017,23:49:24,12:54, 5329 2569, 5368 5275
11/04/2017,23:51:20,9:19, 6768 8522, 4058 6007
12/04/2017,0:07:30,8:48, 5310 7569, 8258 4804
12/04/2017,0:14:32,14:52, 6253 1148, 8392 4860
12/04/2017,0:15:08,17:27, 4548 9144, 4993 0731
12/04/2017,0:33:53,16:57, 4684 8031, 3952 5247
12/04/2017,0:35:03,21:49, 6776 1367,051-331-294
12/04/2017,0:52:50,3:21, 8758 3693, 4903 1298
12/04/2017,0:59:48,16:32, 4090 2240, 6219 0639
12/04/2017,1:00:54,13:14, 4085 1939, 4571 7909
12/04/2017,1:20:03,5:49, 6241 1295, 8339 2144
